DATE,OPEN,HIGH,LOW,CLOSE,NO.OFSHARES,NO.OFTRADES
18-12-2014,475.41,484.76,475.41,479.91,250190,9639
17-12-2014,474.92,480.75,464.03,470.76,662599,13992
16-12-2014,485.80,486.20,473.53,476.75,331242,13835
15-12-2014,490.75,496.54,487.14,488.57,239414,7525
12-12-2014,494.95,502.32,490.25,494.71,341248,9433
11-12-2014,504.10,507.07,492.92,498.66,433246,11778
10-12-2014,492.73,509.30,487.78,505.39,425516,13131
09-12-2014,509.55,515.24,495.94,497.77,477660,15940
08-12-2014,519.04,524.83,508.26,510.34,279542,8069
05-12-2014,520.43,525.13,517.21,519.24,194868,5908
04-12-2014,526.37,531.36,516.47,522.31,365713,11126
03-12-2014,530.72,532.90,520.92,522.90,369066,10620
02-12-2014,531.31,531.31,522.75,523.40,358406,6996
01-12-2014,532.80,534.28,524.98,530.47,324160,11200
28-11-2014,518.45,532.30,516.22,527.31,3075549,16463
27-11-2014,509.45,516.92,506.08,513.06,595683,10290
26-11-2014,515.48,519.24,509.84,514.25,358216,7756
25-11-2014,522.41,523.40,507.91,515.24,495541,11385
24-11-2014,525.03,532.55,519.44,521.02,623982,7178
21-11-2014,522.41,533.29,521.91,524.83,519102,10526
20-11-2014,528.05,528.05,514.84,519.09,472596,7928
19-11-2014,536.26,539.18,517.02,523.30,394783,10338
18-11-2014,543.14,544.97,534.78,535.57,502503,10632
17-11-2014,513.31,541.55,513.31,539.33,885760,19649
14-11-2014,524.39,530.77,514.39,518.25,386248,10800
13-11-2014,526.61,530.13,518.30,520.68,308315,9090
12-11-2014,516.47,530.82,516.47,524.98,308984,9888
11-11-2014,516.47,522.26,511.33,516.18,362656,7024
10-11-2014,528.25,529.14,513.50,516.18,406292,6847
07-11-2014,524.39,538.44,524.39,528.10,255848,6016
05-11-2014,525.08,532.70,515.83,529.09,601625,17149
03-11-2014,526.37,530.32,520.97,525.53,274218,8654
31-10-2014,520.78,531.31,515.53,529.98,447578,14572
30-10-2014,515.98,524.29,514.99,520.83,281044,7747
29-10-2014,509.10,521.32,509.10,520.38,328016,12609
28-10-2014,500.64,505.98,498.66,503.21,189339,5849
27-10-2014,511.62,513.01,496.78,498.32,199566,7209
23-10-2014,513.50,515.48,509.55,511.48,78731,3276
22-10-2014,502.72,514.99,502.72,513.95,395148,16326
21-10-2014,492.63,498.46,488.52,496.39,369591,11881
20-10-2014,480.85,491.74,479.32,489.26,381953,12378
17-10-2014,479.96,479.96,463.19,470.71,487488,14799
16-10-2014,481.64,495.20,476.40,478.68,345616,9229
14-10-2014,494.71,495.69,480.95,483.03,357326,12365
13-10-2014,484.81,493.02,475.26,491.09,439124,13682
10-10-2014,509.55,509.55,484.61,487.14,640831,19938
09-10-2014,510.54,516.47,508.06,514.44,200083,5816
08-10-2014,500.64,507.12,496.78,504.60,228178,6188
07-10-2014,495.94,511.33,495.69,499.55,390481,9512
01-10-2014,497.33,502.32,494.01,497.43,202385,7294
30-09-2014,506.08,508.95,495.94,497.43,281728,7071
29-09-2014,505.39,509.94,502.62,505.34,232987,8372
26-09-2014,495.69,507.57,487.53,506.03,446481,11867
25-09-2014,509.55,509.55,494.90,498.22,207154,7052
24-09-2014,513.50,513.50,500.89,507.52,375771,10943
23-09-2014,538.24,538.73,510.83,512.32,772075,17024
22-09-2014,508.56,536.26,508.56,533.69,622132,18011
19-09-2014,520.43,523.35,510.78,513.50,326616,7682
18-09-2014,502.62,521.91,495.64,520.03,513102,12850
17-09-2014,496.68,503.61,485.85,501.48,309529,8840
16-09-2014,504.60,504.60,489.76,494.31,921286,9191
15-09-2014,508.56,510.04,504.85,506.83,156482,4685
12-09-2014,509.05,513.70,508.56,511.03,247561,5371
11-09-2014,512.61,514.44,505.49,508.66,341423,10846
10-09-2014,509.45,514.84,507.07,510.83,325436,11024
09-09-2014,506.58,512.66,502.52,511.77,444167,11186
08-09-2014,504.60,506.58,497.67,505.09,594392,9716
05-09-2014,507.57,511.03,497.77,500.99,594654,12427
04-09-2014,517.12,517.12,503.61,507.42,333261,10250
03-09-2014,520.43,524.88,515.83,517.12,459373,12665
02-09-2014,512.51,514.99,506.58,510.93,258171,7357
01-09-2014,520.43,523.84,511.62,514.34,377262,10059
28-08-2014,517.46,525.38,517.46,518.85,396967,12421
27-08-2014,512.42,518.90,511.23,516.08,480298,12427
26-08-2014,494.66,509.99,491.93,507.47,459443,13342
25-08-2014,510.44,512.42,499.95,502.92,256704,7787
22-08-2014,508.56,515.19,505.09,506.08,291547,11055
21-08-2014,509.74,512.61,501.04,507.17,355392,10638
20-08-2014,513.50,516.32,503.86,506.23,491836,13049
19-08-2014,502.52,514.99,500.10,513.26,869635,26437
18-08-2014,483.08,500.34,483.08,498.56,815535,20323
14-08-2014,468.24,480.56,468.24,479.47,592576,16808
13-08-2014,470.07,474.62,461.56,467.64,545035,15486
12-08-2014,476.10,478.87,463.69,468.88,1440890,36323
11-08-2014,435.74,444.34,432.92,442.66,521360,15721
08-08-2014,433.36,433.46,425.94,428.41,302740,10069
07-08-2014,445.23,445.23,435.44,437.47,256448,10119
06-08-2014,449.98,449.98,440.73,442.61,271700,8675
05-08-2014,445.63,453.20,439.84,451.81,266729,7446
04-08-2014,436.33,443.26,436.33,442.07,205630,5665
01-08-2014,440.29,450.23,432.92,434.85,1702832,16953
31-07-2014,448.00,449.88,440.34,442.17,258479,7685
30-07-2014,453.15,453.15,437.57,446.57,318328,9459
28-07-2014,454.53,465.02,446.32,448.35,341829,10917
25-07-2014,481.55,481.55,451.37,457.01,525474,8987
24-07-2014,478.87,481.94,472.20,480.46,204716,6156
23-07-2014,480.85,482.88,471.45,478.68,360225,7320
22-07-2014,469.97,482.29,467.40,480.26,350900,9703
21-07-2014,471.95,473.43,465.02,469.33,307308,4564
18-07-2014,467.00,472.39,461.31,470.17,383388,12423
17-07-2014,461.86,471.90,460.13,469.87,396467,7437
16-07-2014,460.32,466.66,457.11,465.37,333222,10360
15-07-2014,453.05,460.08,451.76,458.15,500292,7612
14-07-2014,440.29,454.83,437.81,451.42,265370,7896
11-07-2014,449.19,456.41,439.30,440.78,291220,7865
10-07-2014,455.38,469.77,445.43,448.05,444115,12098
09-07-2014,464.43,464.92,448.20,452.06,284961,8821
08-07-2014,474.92,478.92,460.57,463.44,459669,12196
07-07-2014,467.99,474.87,467.20,473.68,398818,9883
04-07-2014,464.38,469.18,461.26,463.49,330924,9538
03-07-2014,451.17,466.80,451.17,463.84,351145,9116
02-07-2014,445.38,453.45,440.29,450.18,648631,16208
01-07-2014,427.43,448.20,427.43,446.17,608859,15913
30-06-2014,429.40,431.33,424.56,426.58,186383,7892
27-06-2014,433.06,435.79,425.45,427.67,256677,6958
26-06-2014,440.68,443.95,431.63,433.31,260724,7498
25-06-2014,437.02,443.85,434.40,438.70,321856,8346
24-06-2014,429.80,440.78,429.80,437.47,345412,10346
23-06-2014,432.08,437.76,427.18,430.94,234494,7287
20-06-2014,437.32,437.52,428.91,432.22,277060,7831
19-06-2014,432.72,438.90,430.39,433.81,1525065,15619
18-06-2014,439.20,440.19,425.94,429.26,298402,10776
17-06-2014,427.43,437.86,422.63,435.98,348796,10907
16-06-2014,431.38,433.36,424.46,426.34,263158,7861
13-06-2014,445.23,445.78,430.59,433.16,299152,8526
12-06-2014,441.18,446.52,437.57,444.89,321089,7899
11-06-2014,449.19,449.19,433.26,440.88,496653,12142
10-06-2014,447.66,450.08,437.71,447.51,483495,12216
09-06-2014,434.94,448.20,434.55,443.65,624834,14444
06-06-2014,431.38,435.34,424.16,433.91,655457,15637
05-06-2014,417.23,431.38,412.58,430.20,807499,18561
04-06-2014,420.25,424.56,414.66,417.23,413502,10725
03-06-2014,412.58,419.36,411.74,416.00,427547,11229
02-06-2014,413.57,418.03,406.40,416.64,290578,8227
30-05-2014,409.32,417.43,402.74,411.05,586552,18835
29-05-2014,420.50,428.07,417.28,419.31,332885,11011
28-05-2014,431.88,431.88,419.02,424.31,410916,12950
27-05-2014,439.30,446.12,428.91,431.83,320238,11698
26-05-2014,432.37,448.60,431.38,438.61,866198,23481
23-05-2014,424.26,435.24,420.65,426.83,530932,13072
22-05-2014,431.38,436.33,423.96,425.84,436186,11448
21-05-2014,435.84,439.94,429.45,432.47,352060,11581
20-05-2014,440.39,446.97,432.03,435.09,492729,13259
19-05-2014,449.84,452.95,438.21,439.64,417408,11290
16-05-2014,435.34,459.28,435.34,445.04,1076935,25425
15-05-2014,440.29,444.00,432.47,434.65,357424,10197
14-05-2014,435.34,441.08,429.55,437.71,269191,8301
13-05-2014,443.26,450.73,433.96,436.13,489435,13601
12-05-2014,421.98,441.28,421.98,440.29,907748,23743
09-05-2014,419.76,424.46,414.96,422.97,313018,10942
08-05-2014,413.13,419.51,413.13,417.68,161891,6503
07-05-2014,414.56,416.99,411.00,412.09,178189,5991
06-05-2014,410.61,417.18,410.11,413.87,214680,6949
05-05-2014,405.66,411.35,404.67,409.86,238767,8171
02-05-2014,411.79,415.50,406.89,410.31,240962,9688
30-04-2014,408.38,413.57,400.51,410.06,323121,9753
29-04-2014,412.63,414.56,403.78,404.82,220516,7552
28-04-2014,419.31,419.36,410.70,412.09,236972,6977
25-04-2014,417.78,425.94,417.78,419.31,236904,6478
23-04-2014,426.83,428.81,418.03,420.94,256192,9913
22-04-2014,426.44,430.00,421.93,424.51,358991,7661
21-04-2014,420.50,429.90,419.91,427.38,344474,9336
17-04-2014,409.62,425.69,409.62,424.11,753353,17267
16-04-2014,408.28,414.36,405.26,406.85,353358,11286
15-04-2014,419.86,424.21,405.36,407.98,298937,9471
11-04-2014,425.45,433.06,417.63,418.77,568879,14704
10-04-2014,417.58,430.39,417.58,426.24,595914,14651
09-04-2014,401.65,418.52,401.65,416.54,387284,10927
07-04-2014,399.72,419.11,395.96,398.98,413172,5597
04-04-2014,409.27,409.27,400.22,400.81,383816,3957
03-04-2014,410.65,413.42,402.59,406.89,365050,7323
02-04-2014,401.70,409.91,400.71,409.17,987732,18424
01-04-2014,398.73,401.26,395.47,398.73,534471,6930
31-03-2014,395.76,399.97,392.70,394.13,292001,5987
28-03-2014,395.76,398.73,390.82,392.25,360608,6367
27-03-2014,398.09,400.61,389.98,392.65,352464,6733
26-03-2014,389.78,398.53,389.78,397.00,495534,9869
25-03-2014,389.83,389.83,382.90,386.56,341316,4874
24-03-2014,387.85,390.27,385.23,386.96,309280,6279
22-03-2014,385.42,385.87,383.35,384.73,28923,798
21-03-2014,377.81,385.87,377.81,385.03,357375,7838
20-03-2014,379.64,380.92,375.13,376.07,280660,5696
19-03-2014,380.92,383.45,375.63,380.48,574121,10712
18-03-2014,388.84,393.09,376.37,377.36,538090,11228
14-03-2014,379.93,390.32,378.94,389.13,324255,6219
13-03-2014,388.84,392.35,381.02,383.89,448540,7648
12-03-2014,393.29,393.39,383.89,384.63,381076,6922
11-03-2014,387.95,400.22,387.95,393.88,649114,10241
10-03-2014,399.47,402.44,389.43,391.71,683444,10060
07-03-2014,403.48,411.35,401.40,404.67,570425,10996
06-03-2014,406.65,407.64,400.22,403.63,461637,8330
05-03-2014,410.61,411.84,403.18,405.46,304227,6133
04-03-2014,407.09,415.85,401.70,408.53,451463,8980
03-03-2014,409.22,409.62,403.88,406.30,511741,7624
28-02-2014,405.66,413.57,400.41,412.63,1265906,22689
26-02-2014,393.79,398.24,391.91,396.21,407022,8193
25-02-2014,395.07,395.52,389.23,394.38,311480,6459
24-02-2014,391.95,396.31,389.88,392.40,448725,7504
21-02-2014,390.82,393.39,388.84,391.76,645736,9251
20-02-2014,386.86,390.82,384.88,387.06,576599,8769
19-02-2014,387.21,388.54,383.50,387.30,282682,5673
18-02-2014,383.54,390.22,381.37,387.30,506713,9990
17-02-2014,386.12,391.26,380.18,382.26,794424,13816
14-02-2014,375.04,384.88,375.04,384.04,793263,13651
13-02-2014,375.88,379.34,370.73,371.97,761620,17917
12-02-2014,371.52,378.85,370.63,372.07,1305142,15472
11-02-2014,377.21,378.40,367.02,370.34,1568786,26042
10-02-2014,361.13,363.36,356.19,360.15,734358,12357
07-02-2014,355.20,359.30,352.48,357.08,417310,8869
06-02-2014,350.20,356.19,345.50,353.86,1312524,13376
05-02-2014,338.87,354.70,335.90,352.03,1034560,14721
04-02-2014,327.54,343.23,327.54,342.24,1027869,15470
03-02-2014,344.31,346.19,332.05,333.04,549322,11679
31-01-2014,356.98,356.98,343.42,346.15,637669,13376
30-01-2014,345.90,362.77,345.30,357.37,539206,9865
29-01-2014,356.04,358.61,346.74,348.12,347632,6438
28-01-2014,340.36,355.45,340.36,352.48,385568,7235
27-01-2014,361.93,361.93,341.79,344.12,763387,21311
24-01-2014,375.98,377.95,365.34,366.58,309970,6967
23-01-2014,380.92,384.88,376.32,378.94,402982,6893
22-01-2014,377.56,383.10,376.12,381.22,431294,5677
21-01-2014,369.54,383.30,368.36,380.58,859338,15560
20-01-2014,366.68,372.56,366.08,370.63,335142,4888
17-01-2014,366.58,369.89,363.11,365.74,734673,5182
16-01-2014,375.28,375.48,363.06,365.83,415708,7069
15-01-2014,370.04,373.75,368.95,372.76,420566,6868
14-01-2014,370.83,371.08,364.50,367.86,219515,5390
13-01-2014,370.04,375.23,366.58,372.07,1304762,19188
10-01-2014,363.01,366.68,362.22,364.25,966440,6011
09-01-2014,367.07,368.95,361.18,364.25,213460,6247
08-01-2014,363.11,367.81,359.16,366.33,397089,7304
07-01-2014,363.11,366.08,360.00,361.43,269371,6577
06-01-2014,362.62,366.08,360.34,362.97,580804,10119
03-01-2014,364.10,364.10,356.24,358.86,595689,13433
02-01-2014,371.08,372.02,365.09,368.01,370270,4687
01-01-2014,374.10,374.69,370.04,370.93,178045,3222
31-12-2013,370.93,374.05,370.93,372.41,439311,11454
30-12-2013,367.52,373.80,367.52,370.58,319053,6166
27-12-2013,364.20,370.29,364.20,367.22,298679,5217
26-12-2013,367.57,372.61,364.15,366.28,362935,6173
24-12-2013,370.53,371.72,367.62,368.65,250311,3999
23-12-2013,368.56,374.10,368.56,370.98,215919,4240
20-12-2013,364.10,371.92,361.18,369.10,927581,9555
19-12-2013,367.32,368.75,360.34,365.09,463899,8375
18-12-2013,361.43,367.02,358.86,364.80,483456,9641
17-12-2013,367.66,370.73,361.13,362.82,373383,7587
16-12-2013,366.08,367.07,362.12,363.91,325535,6222
13-12-2013,359.16,367.62,359.16,366.33,1103034,17897
12-12-2013,370.63,373.01,355.54,356.78,1620355,26286
11-12-2013,380.92,381.91,372.17,373.80,986913,15881
10-12-2013,390.62,392.05,383.89,386.36,682924,10461
09-12-2013,395.76,397.74,383.05,388.59,1631734,14207
06-12-2013,383.59,390.32,381.91,386.86,1016023,10711
05-12-2013,395.86,397.15,384.29,386.17,529467,7677
04-12-2013,395.37,396.26,386.36,388.84,512910,8232
03-12-2013,397.74,399.23,391.01,395.07,1430327,22163
02-12-2013,393.29,399.33,391.91,395.62,1408520,25916
29-11-2013,393.79,397.25,390.92,394.38,694785,7848
28-11-2013,398.24,400.71,390.57,393.79,661960,11795
27-11-2013,387.85,395.67,387.85,395.02,822829,15602
26-11-2013,383.59,387.26,374.84,386.12,665665,10799
25-11-2013,372.02,382.11,372.02,381.42,548883,9239
22-11-2013,380.92,381.86,367.22,369.30,665947,11400
21-11-2013,379.83,382.11,377.26,378.50,387077,7185
20-11-2013,384.88,388.29,379.93,381.66,355808,6737
19-11-2013,389.83,391.51,383.00,386.61,525034,9205
18-11-2013,382.90,389.43,377.95,388.15,1159563,24205
14-11-2013,366.18,383.40,366.18,381.86,2577500,27028
13-11-2013,357.72,365.39,357.72,361.88,466508,10467
12-11-2013,374.99,374.99,354.21,356.24,871609,19842
11-11-2013,377.95,381.81,371.03,373.16,1675829,25422
08-11-2013,376.57,386.81,366.08,380.92,3217287,31653
07-11-2013,384.88,390.62,373.30,376.07,816209,10260
06-11-2013,394.68,396.46,385.97,386.76,744991,13538
05-11-2013,383.79,396.31,382.90,390.97,1260763,19615
03-11-2013,381.42,388.54,381.42,387.01,275121,5867
01-11-2013,378.45,385.72,378.45,380.38,697784,9266
31-10-2013,374.99,382.31,374.59,376.17,1557387,13634
30-10-2013,377.95,380.13,373.16,375.48,642981,7749
29-10-2013,373.11,380.13,370.93,377.76,891310,9810
28-10-2013,372.51,377.71,369.45,373.60,444338,8784
25-10-2013,374.99,375.38,368.85,372.07,428117,8129
24-10-2013,373.01,380.63,370.34,375.38,693832,12121
23-10-2013,376.97,377.91,364.30,370.63,759101,14367
22-10-2013,375.33,380.92,372.07,375.93,675083,13641
21-10-2013,375.09,386.96,374.54,375.93,1179086,14591
18-10-2013,372.02,377.76,370.68,374.69,753735,15314
17-10-2013,381.91,382.56,366.33,369.45,819779,18800
15-10-2013,386.86,388.84,378.35,384.98,830956,23433
14-10-2013,381.27,388.84,381.07,386.71,985413,14135
11-10-2013,371.03,385.38,364.50,381.07,1985741,37530
10-10-2013,349.46,369.84,348.27,367.81,1634311,29349
09-10-2013,346.39,352.23,345.40,350.30,1571383,13815
08-10-2013,347.43,355.50,346.29,346.94,1107410,13832
07-10-2013,345.30,349.06,339.96,344.27,746731,10539
04-10-2013,341.25,360.84,340.46,346.05,2259550,28613
03-10-2013,331.60,343.57,329.57,341.15,950568,15478
01-10-2013,328.48,336.15,326.75,331.95,743879,11843
30-09-2013,332.44,335.95,327.10,328.83,254940,5489
27-09-2013,338.63,342.43,334.52,336.25,1128737,6606
26-09-2013,339.02,343.62,337.49,339.61,842222,8529
25-09-2013,334.92,343.33,334.92,339.17,1562890,23505
24-09-2013,330.12,338.43,329.97,332.84,1156275,12546
23-09-2013,333.48,337.83,327.79,330.31,2047522,7518
20-09-2013,341.59,351.14,329.47,335.11,872362,16572
19-09-2013,339.37,347.78,337.93,344.91,1397239,23612
18-09-2013,338.38,338.38,329.82,333.28,768575,13211
17-09-2013,324.13,334.12,324.13,331.50,723751,10769
16-09-2013,334.82,337.39,321.56,327.45,663050,12763
13-09-2013,328.48,334.92,326.75,329.82,569624,12893
12-09-2013,337.74,339.32,325.71,329.33,559949,11999
11-09-2013,346.29,346.84,332.64,336.89,1193011,19711
10-09-2013,316.71,348.27,316.71,345.50,1963856,42669
06-09-2013,314.63,316.61,308.99,314.43,459345,9673
05-09-2013,311.66,320.57,311.66,313.30,789079,14882
04-09-2013,297.81,310.33,297.81,307.95,1394776,19656
03-09-2013,296.48,307.90,292.37,294.10,1027082,21197
02-09-2013,293.46,298.46,289.06,296.43,849582,14716
30-08-2013,304.74,304.94,290.79,295.54,520298,10527
29-08-2013,293.85,305.53,292.22,302.66,1021962,17801
28-08-2013,287.92,296.48,283.32,294.99,828722,18671
27-08-2013,292.67,292.67,284.85,287.18,958075,15587
26-08-2013,297.42,302.76,290.64,294.94,510792,12975
23-08-2013,291.88,301.62,291.13,297.71,849120,19846
22-08-2013,280.60,291.68,279.01,289.45,688798,12920
21-08-2013,288.02,291.68,275.70,280.50,836100,14067
20-08-2013,293.85,294.40,282.77,284.50,931788,16282
19-08-2013,303.40,305.23,294.45,298.41,653955,12713
16-08-2013,313.74,319.68,307.85,310.08,1639527,31143
14-08-2013,293.16,320.96,293.16,315.92,2379719,43916
13-08-2013,277.03,291.58,273.23,288.07,810130,16166
12-08-2013,279.01,282.18,275.35,278.02,451169,10316
08-08-2013,281.59,289.80,272.58,275.75,1735371,34957
07-08-2013,280.99,283.61,269.61,275.90,1908244,35491
06-08-2013,280.50,285.69,277.33,284.31,730210,12477
05-08-2013,286.93,300.98,276.14,281.59,1241713,11453
02-08-2013,286.09,288.91,279.61,287.37,685878,8922
01-08-2013,288.91,290.59,281.39,286.09,696150,8968
31-07-2013,280.94,289.55,275.06,287.47,725274,10733
30-07-2013,291.78,294.30,279.76,281.39,1149670,13209
29-07-2013,286.68,293.85,285.20,292.91,732410,10577
26-07-2013,296.82,298.26,284.11,286.78,626080,12426
25-07-2013,294.35,299.89,291.93,296.67,831024,12305
24-07-2013,294.84,297.57,291.63,294.35,421560,8542
23-07-2013,294.65,298.36,291.23,295.88,715013,11471
22-07-2013,289.90,297.52,289.90,294.60,718977,10641
19-07-2013,284.46,294.35,284.46,291.58,665203,13468
18-07-2013,281.98,285.30,278.12,284.41,471530,10117
17-07-2013,287.62,287.97,279.90,283.12,675844,9972
16-07-2013,280.00,289.30,279.01,288.46,810486,13361
15-07-2013,288.71,288.91,283.17,285.49,559042,10700
12-07-2013,281.04,290.69,281.04,288.86,596438,12732
11-07-2013,284.95,289.30,280.15,282.33,827103,12701
10-07-2013,284.95,285.54,277.88,281.14,1324710,14657
09-07-2013,285.44,287.37,281.78,286.09,742936,10875
08-07-2013,286.34,287.13,279.51,285.15,1072868,16308
05-07-2013,293.11,295.04,290.34,293.06,1291324,12347
04-07-2013,281.98,290.24,279.41,289.16,1234019,14886
03-07-2013,279.90,286.24,275.15,281.29,1924778,19812
02-07-2013,284.46,285.40,279.11,283.42,789277,10760
01-07-2013,277.03,288.12,274.21,286.58,660390,12708
28-06-2013,271.10,279.31,271.10,278.47,1077429,14511
27-06-2013,271.69,273.37,260.31,266.65,1958505,37989
26-06-2013,278.02,279.71,266.79,270.31,1419585,21902
25-06-2013,280.20,281.59,269.56,278.72,1622380,17179
24-06-2013,281.34,284.46,277.58,280.65,732231,10362
21-06-2013,282.77,286.29,279.26,284.11,1121532,11196
20-06-2013,284.95,289.20,280.60,285.25,2384700,20709
19-06-2013,291.88,293.01,287.52,288.66,518012,10732
18-06-2013,295.54,296.38,290.24,293.95,1621020,17269
17-06-2013,294.10,297.27,285.99,296.38,730850,13619
14-06-2013,284.95,295.24,284.21,293.76,735676,10164
13-06-2013,287.18,287.42,277.28,280.00,861930,9432
12-06-2013,288.41,293.36,286.93,290.14,786751,7219
11-06-2013,293.41,294.30,285.59,290.10,859557,10716
10-06-2013,296.72,300.68,289.25,293.16,569646,7824
07-06-2013,303.25,306.52,294.94,298.60,604471,8289
06-06-2013,299.40,306.27,299.40,303.40,635005,7341
05-06-2013,300.98,306.62,300.68,303.90,630456,7502
04-06-2013,306.87,314.04,299.79,303.20,713085,9317
03-06-2013,306.72,312.16,303.90,310.48,716600,7546
31-05-2013,313.49,316.12,308.79,310.13,899491,11324
30-05-2013,311.66,315.62,307.56,313.54,1913452,20496
29-05-2013,293.85,301.77,292.62,300.58,1326766,16033
28-05-2013,292.67,295.24,287.82,292.72,690011,8993
27-05-2013,284.95,292.62,282.23,291.33,574949,7060
24-05-2013,291.88,293.06,280.10,285.05,716775,8461
23-05-2013,284.95,289.85,282.28,287.72,702335,7903
22-05-2013,293.36,294.84,286.19,288.51,678054,8773
21-05-2013,298.36,299.89,289.20,290.05,790115,11014
20-05-2013,301.77,312.55,297.32,299.20,998983,13541
17-05-2013,297.81,304.99,297.57,300.14,667345,6492
16-05-2013,304.24,306.22,298.85,299.99,600564,5924
15-05-2013,298.80,308.50,298.80,305.13,1125535,9988
14-05-2013,295.73,300.68,292.37,297.32,838385,9708
13-05-2013,303.75,306.52,292.87,294.50,474346,6657
11-05-2013,304.74,305.04,303.06,304.44,44231,615
10-05-2013,295.88,306.22,295.88,305.28,874820,11529
09-05-2013,296.82,300.48,292.07,296.63,522596,7589
08-05-2013,296.82,302.31,295.83,297.52,730526,9141
07-05-2013,288.22,297.47,288.22,295.39,731518,9671
06-05-2013,281.98,289.80,280.00,287.97,874934,9929
03-05-2013,289.01,291.23,281.14,282.28,704762,10529
02-05-2013,292.96,297.42,288.41,293.31,651449,9558
30-04-2013,293.71,297.71,287.92,296.28,572104,7835
29-04-2013,290.89,295.54,289.20,292.91,336939,4936
26-04-2013,290.39,294.94,287.18,293.11,605277,7629
25-04-2013,281.09,292.02,281.09,290.14,687768,10157
23-04-2013,280.99,281.44,274.26,278.42,402792,5274
22-04-2013,280.10,284.41,277.03,282.28,745511,8470
18-04-2013,266.15,280.99,264.47,279.31,1260718,14654
17-04-2013,269.12,272.09,266.15,268.62,704423,7912
16-04-2013,263.18,269.52,260.41,267.93,818364,9566
15-04-2013,268.13,269.71,261.45,266.35,666740,8142
12-04-2013,272.09,277.53,269.12,272.48,491807,6890
11-04-2013,274.56,278.17,272.68,275.20,1172821,15069
10-04-2013,261.70,265.85,255.12,264.82,946043,12833
09-04-2013,255.52,262.59,255.52,259.97,1619065,12496
08-04-2013,254.53,257.94,250.72,254.23,802115,9522
05-04-2013,254.28,258.53,249.43,252.60,857198,10669
04-04-2013,253.29,260.36,252.00,255.07,1127578,14522
03-04-2013,264.17,266.15,253.39,254.87,907251,13844
02-04-2013,260.07,265.90,256.21,263.97,1059194,13385
01-04-2013,266.05,266.05,259.32,262.69,566571,8502
28-03-2013,270.11,271.10,263.28,266.45,435138,8142
26-03-2013,268.38,274.36,263.68,272.34,1028324,11051
25-03-2013,271.10,273.08,265.51,267.73,503003,6844
22-03-2013,270.21,275.06,262.34,267.54,1499881,14203
21-03-2013,281.59,281.59,266.94,270.85,1743675,19262
20-03-2013,278.52,283.91,273.77,282.77,827895,12289
19-03-2013,284.46,286.83,275.30,278.57,896206,13535
18-03-2013,286.93,286.93,281.98,283.56,812808,8452
15-03-2013,298.70,298.80,286.93,288.02,997167,13289
14-03-2013,295.34,299.59,289.90,297.76,1428894,11161
13-03-2013,302.36,302.76,294.20,297.61,1369948,13810
12-03-2013,301.77,304.79,298.41,301.08,1025434,13611
11-03-2013,301.67,303.55,297.07,298.21,615128,7059
08-03-2013,303.06,304.89,297.42,300.53,698739,7801
07-03-2013,304.19,304.24,299.44,302.71,1211990,11699
06-03-2013,299.79,307.71,299.64,305.98,923909,10860
05-03-2013,286.93,298.90,286.93,297.42,1074269,13456
04-03-2013,285.15,289.16,282.38,286.73,638994,9305
01-03-2013,284.95,290.00,278.91,285.59,683063,8018
28-02-2013,289.40,290.29,277.93,284.36,1136323,13830
27-02-2013,287.82,288.46,278.57,282.97,660021,8804
26-02-2013,291.78,292.91,282.58,286.14,827002,9360
25-02-2013,293.46,297.81,291.97,295.88,629176,7898
22-02-2013,291.88,293.36,286.98,289.90,709959,9579
21-02-2013,296.82,298.51,292.27,294.60,687358,8821
20-02-2013,305.23,305.83,298.36,300.73,714694,8187
19-02-2013,301.77,304.74,300.09,303.65,467880,5786
18-02-2013,303.01,304.24,298.51,301.77,1011298,8036
15-02-2013,285.10,302.26,284.95,300.83,1622226,19224
14-02-2013,300.34,302.71,291.48,293.56,643648,9114
13-02-2013,305.73,308.70,299.79,301.37,1242702,15132
12-02-2013,289.40,296.67,288.41,295.14,1047660,7554
11-02-2013,286.63,289.16,285.44,287.52,713638,7298
08-02-2013,288.22,291.97,281.39,282.53,1291135,11639
07-02-2013,281.98,287.67,281.98,285.64,668607,7561
06-02-2013,285.15,287.23,281.09,283.12,739513,7925
05-02-2013,285.05,288.26,281.78,284.01,767959,10060
04-02-2013,289.90,293.66,286.38,288.76,1261720,15579
01-02-2013,294.84,297.27,267.29,281.98,1612482,17197
31-01-2013,293.95,296.63,291.88,294.84,564841,7697
30-01-2013,300.19,300.93,294.10,295.83,788250,10847
29-01-2013,302.76,312.46,299.25,300.43,958469,14753
28-01-2013,298.60,306.82,297.81,305.28,1001879,10553
25-01-2013,290.49,300.29,290.49,297.86,979112,13123
24-01-2013,283.91,293.01,279.06,290.44,3261952,37818
23-01-2013,313.64,315.28,306.87,308.70,1183718,8816
22-01-2013,320.96,321.51,312.06,314.93,695841,7152
21-01-2013,326.31,327.49,318.79,319.58,494031,4969
18-01-2013,327.10,328.68,322.70,324.63,1066745,9390
17-01-2013,319.68,327.49,319.68,325.12,1322281,12079
16-01-2013,326.01,326.41,315.37,316.66,1119357,10468
15-01-2013,326.90,330.07,324.53,327.25,1481880,11481
14-01-2013,327.05,329.37,323.54,324.53,1538732,8011
11-01-2013,331.55,332.44,323.69,326.65,1057205,10819
